claim_id,order_id,claim_date,claim_type,claim_status,reported_value,claim_amount,resolution_date,resolution_time_days,refunded_amount
CLM-20220101-70964,42fe2409-8b28-4157-90f8-71d7b6ad7c37,2022-01-01 00:00:00,missing_item,resolved,96.44,103.8,2022-01-09 14:17:28,8.6,72.35
CLM-20211222-36836,7806d925-e8e9-4b2c-a0b5-b79dfc70ec00,2022-01-01 02:13:03,non_delivery,resolved,368.55,331.17,2022-01-19 12:45:23,18.44,316.53
CLM-20211212-72423,a4c5e552-9ca5-4c9b-bddb-d409da1af359,2022-01-01 11:51:18,other,rejected,16.12,14.95,2022-01-14 04:04:02,12.68,0.0
CLM-20220109-48664,ca7d5ba5-31ad-4424-b86e-6c40c399462f,2022-01-02 00:00:00,wrong_item,resolved,31.31,27.01,2022-01-10 02:15:48,8.09,22.08
CLM-20211224-28632,a392e6a2-e6e6-40cb-b638-4eed90078d77,2022-01-02 22:35:46,stolen,resolved,412.18,403.81,2022-01-30 08:04:50,27.4,385.72
CLM-20211229-47479,a8335646-9b24-44c0-a738-f6b246c4b8f9,2022-01-03 00:00:00,wrong_item,resolved,103.35,111.02,2022-01-14 04:00:04,11.17,67.51
CLM-20220103-91838,2d6fc54d-5157-4e33-a761-1aa8987e0af9,2022-01-04 09:46:37,non_delivery,resolved,58.35,64.13,2022-01-27 03:17:16,22.73,57.84
CLM-20220104-82287,39b5e30c-7353-4c90-8d8b-b32a7ea74034,2022-01-04 23:44:52,wrong_item,resolved,55.05,46.21,2022-01-10 14:46:46,5.63,29.86
CLM-20211224-41261,b38de9e8-9795-4c21-afdd-800696d56882,2022-01-05 00:00:00,damaged,resolved,232.79,193.45,2022-01-14 16:06:00,9.67,180.32
CLM-20220104-82427,0e767371-97e4-45f3-90e4-1576c10777b7,2022-01-05 00:00:00,damaged,resolved,52.13,42.53,2022-01-25 22:30:36,20.94,40.84
CLM-20220101-27450,65e65373-246f-4ca7-809d-65289e360f89,2022-01-05 00:00:00,damaged,resolved,182.27,202.26,2022-01-12 10:13:18,7.43,195.65
CLM-20220105-66049,3626a421-1059-41e8-af53-c0e4cb0e01ba,2022-01-05 00:00:00,damaged,resolved,516.73,513.84,2022-01-17 21:47:59,12.91,467.91
CLM-20220110-54350,483d5d72-4fe9-4e25-8a77-8412c1116f37,2022-01-06 00:00:00,damaged,resolved,418.73,449.35,2022-01-25 13:31:43,19.56,419.36
CLM-20220101-13576,5a8dedaf-65e4-4eda-8eb0-0e6ce5c36880,2022-01-07 03:18:53,stolen,resolved,155.55,125.71,2022-02-07 13:33:00,31.43,118.98
CLM-20220113-33119,827dd5b6-6572-433e-b5db-5e604e84d108,2022-01-07 04:05:49,stolen,resolved,105.63,114.29,2022-02-06 19:53:27,30.66,108.23
CLM-20220104-60325,60a66aa6-5db7-4bec-b1a1-c2bfdec6face,2022-01-11 00:00:00,missing_item,resolved,547.76,476.64,2022-01-19 23:24:31,8.98,256.32
CLM-20220121-42352,4314b7a8-52d3-4986-a482-a1e0254322b0,2022-01-12 00:00:00,missing_item,resolved,417.4,429.61,2022-02-01 16:25:52,20.68,245.34
CLM-20220110-27637,ff33d0a7-571b-4a25-982c-05e94fa89d74,2022-01-12 18:58:25,stolen,resolved,66.1,65.01,2022-02-25 20:20:06,44.06,60.43
CLM-20220126-82843,62437e36-5f51-4633-af56-c129abcaf45a,2022-01-14 00:00:00,damaged,in_investigation,71.37,57.77,,,
CLM-20211229-50478,d7f0c755-fa92-4913-a713-27c558ededeb,2022-01-15 11:01:14,other,resolved,150.08,128.02,2022-01-26 09:31:18,10.94,34.89
CLM-20211227-86676,a2205abe-229d-4805-809c-5f0c329f34b5,2022-01-19 10:41:25,other,resolved,124.16,105.6,2022-01-28 19:14:39,9.36,27.2
CLM-20220103-59047,7c41a953-6b09-4f8b-8476-78362bd22d1a,2022-01-23 05:23:36,other,rejected,299.37,344.95,2022-02-02 16:28:08,10.46,0.0
CLM-20220127-84990,d093de58-536d-4847-9727-6f444269739a,2022-01-24 00:00:00,wrong_item,open,103.09,103.49,,,
CLM-20220202-34248,a7e96339-3418-4bdf-b45f-8585e173c870,2022-01-24 04:34:45,delay,rejected,7.77,8.01,2022-02-03 12:54:44,10.35,0.0
CLM-20220126-15969,b5a96713-d651-47e6-97bd-dd0dad413ef4,2022-01-25 22:01:58,other,in_investigation,11.11,11.22,,,
CLM-20220203-21160,44f4eace-158e-4897-899e-1091dad897ae,2022-01-28 00:00:00,missing_item,in_investigation,187.62,172.45,,,
CLM-20220131-72150,068db336-f4cc-4c39-b5fc-7bde25f48cd6,2022-01-28 00:00:00,wrong_item,rejected,99.6,119.35,2022-02-02 21:00:24,5.88,0.0
CLM-20220207-62105,71733507-cebb-44e0-89e7-7f0306893cbd,2022-01-30 00:00:00,damaged,resolved,30.62,35.53,2022-02-13 13:42:46,14.57,34.53
CLM-20220204-77238,085ccfe5-596f-4c24-a1b9-56a444762f85,2022-01-31 00:00:00,missing_item,open,135.21,121.39,,,
CLM-20220127-69090,faf8e230-0b55-4e34-98cc-949ce7bfab7f,2022-02-01 13:56:00,non_delivery,resolved,84.16,100.53,2022-03-01 06:24:51,27.69,95.69
CLM-20220130-82022,df19fec5-9531-4b40-91f2-c64dab364fcf,2022-02-03 00:00:00,damaged,resolved,32.37,29.84,2022-02-17 00:02:59,14.0,28.11
CLM-20220209-64681,40ebdfd7-94e6-46bf-a668-a1fec46d0e03,2022-02-04 11:10:00,stolen,resolved,84.73,91.36,2022-03-14 11:02:17,37.99,82.62
CLM-20220202-52124,6f449bef-876d-452a-b5b5-b0af2225bf9c,2022-02-05 00:00:00,missing_item,in_investigation,93.35,83.49,,,
CLM-20220207-54917,14078bfc-1104-47f6-a51e-e7f2cbe6082a,2022-02-05 00:00:00,damaged,resolved,46.7,49.57,2022-02-14 01:00:43,9.04,45.53
CLM-20220211-81435,95ccfdbc-fb80-4025-9cb4-7f34a60ee0cc,2022-02-07 00:00:00,missing_item,resolved,270.31,274.46,2022-02-24 09:31:27,17.4,157.59
CLM-20220131-87763,d13f5d63-42da-4c97-b0dd-7082121ae62e,2022-02-07 00:00:00,partial_delivery,resolved,55.08,53.97,2022-02-18 04:53:49,11.2,28.11
CLM-20220223-57219,04515db8-e2d4-4cfd-8cfa-daebb79929e5,2022-02-11 00:00:00,damaged,resolved,180.64,206.92,2022-02-19 17:25:27,8.73,203.73
CLM-20220215-33510,a2c0f782-5697-4afb-a28e-4d3105385f63,2022-02-12 10:58:45,non_delivery,open,93.45,76.14,,,
CLM-20220218-42437,71221199-3ad0-4c0b-b79e-ed405e4e300d,2022-02-13 00:00:00,wrong_item,resolved,39.29,33.22,2022-02-20 03:57:02,7.16,22.99
CLM-20220221-98909,88ff7142-c9ea-4576-9bca-5c51da99c72c,2022-02-17 01:35:31,wrong_item,resolved,97.4,85.34,2022-03-02 21:49:54,13.84,71.88
CLM-20220216-13574,ad315c05-e5a1-4377-a0a0-2ba2fe9e3da5,2022-02-17 18:59:16,stolen,in_investigation,164.45,166.11,,,
CLM-20220303-16590,8f7b64cf-13d4-4e5c-9cfd-9c5faa81992d,2022-02-21 08:40:19,non_delivery,resolved,25.69,21.33,2022-03-21 17:01:04,28.35,21.31
CLM-20220226-33267,3555ba98-85f3-43cf-8244-d302cf5eac2a,2022-02-22 17:31:37,stolen,rejected,102.14,116.24,2022-03-30 07:36:30,35.59,0.0
CLM-20220222-39870,6d90f0de-0348-47c5-8ffb-05abc534bf4d,2022-02-23 00:00:00,damaged,resolved,42.43,38.35,2022-03-10 03:32:30,15.15,36.22
CLM-20220224-47499,137c07c2-80d0-4a1f-832c-88ddb4fc1857,2022-02-27 00:00:00,missing_item,open,84.37,73.31,,,
CLM-20220301-65197,a3a84ff8-2b1f-4fb5-a236-932e3788df0a,2022-02-28 00:00:00,missing_item,in_investigation,95.16,87.72,,,
CLM-20220307-81728,d7275b2c-86ab-4f3d-aa4b-fb3e88f03273,2022-03-05 00:00:00,delay,resolved,72.73,82.32,2022-03-17 12:41:18,12.53,28.35
CLM-20220307-79208,e144768d-e803-495b-83a5-cb170400aadb,2022-03-06 00:00:00,damaged,open,103.12,114.4,,,
CLM-20220303-23213,d8d27bfb-2a17-4434-b737-ce25206972b4,2022-03-08 00:00:00,missing_item,rejected,24.11,24.79,2022-03-15 03:31:50,7.15,0.0
CLM-20220319-26533,0844cc2d-e736-4667-a250-941ce9432f8e,2022-03-10 00:00:00,delay,open,11.83,12.64,,,
CLM-20220309-38491,b778cde2-73d7-4f9f-979e-bf10611601b2,2022-03-12 00:00:00,missing_item,resolved,62.65,63.39,2022-03-19 09:45:25,7.41,32.46
CLM-20220314-98091,78ef8124-debc-42a5-a295-710df385c2ae,2022-03-14 00:00:00,delay,resolved,51.34,50.17,2022-03-19 12:31:39,5.52,13.22
CLM-20220318-79549,263f22f0-9b51-4a4d-8dd2-08a5e9ddeead,2022-03-16 00:00:00,damaged,resolved,64.24,76.35,2022-03-28 05:06:54,12.21,71.56
CLM-20220313-90565,42ba8813-1769-4419-8c36-b96df7295183,2022-03-17 00:00:00,missing_item,in_investigation,58.58,55.15,,,
CLM-20220325-92089,962b5fdb-8224-42e2-b61a-7291eb40163e,2022-03-17 00:00:00,missing_item,open,272.28,326.11,,,
CLM-20220314-27130,6a24dc4a-304a-4f74-801a-2815fc43ce27,2022-03-19 00:00:00,delay,in_investigation,59.63,53.63,,,
CLM-20220321-66921,7c8a3b71-6305-4f40-ba8a-a9cc1da36578,2022-03-19 16:08:40,stolen,resolved,145.12,144.13,2022-04-08 09:21:46,19.72,136.81
CLM-20220319-22420,1d6c2142-cdf0-4ed3-8e8d-d79ead74b9f8,2022-03-22 00:00:00,damaged,resolved,52.15,49.31,2022-03-29 20:40:41,7.86,48.59
CLM-20220321-67103,94fe1e0f-2014-4acd-9ad7-ebd3552088a5,2022-03-25 00:00:00,missing_item,resolved,52.45,42.71,2022-04-11 17:37:09,17.73,29.95
CLM-20220328-58063,0b71054e-907f-4e42-a992-93f2c4a19204,2022-03-25 20:41:56,stolen,resolved,55.68,66.52,2022-05-07 03:04:31,42.27,64.64
CLM-20220402-12599,126601eb-4b55-4471-b0d8-4d3f52f1dc17,2022-03-28 00:00:00,damaged,rejected,49.01,40.62,2022-04-14 00:27:59,17.02,0.0
CLM-20220329-45800,bf47cd3e-327b-4f33-b288-992b99ce4ba1,2022-03-29 00:00:00,wrong_item,resolved,493.2,542.84,2022-04-05 23:25:54,7.98,328.14
CLM-20220328-47097,a680e3f1-c2dd-4fd3-9681-62e0c258bd08,2022-04-01 15:44:33,stolen,resolved,464.8,541.92,2022-05-15 19:56:11,44.17,501.94
CLM-20220413-57656,a1fced00-ddd8-4c0b-822e-5fca7fd3e6c3,2022-04-07 22:26:15,stolen,resolved,130.67,130.41,2022-05-06 13:08:07,28.61,129.84
CLM-20220404-21394,ee0dec92-3400-434e-8045-e52bce05bda9,2022-04-09 00:00:00,damaged,resolved,39.94,37.73,2022-04-29 01:18:12,20.05,36.34
CLM-20220410-85082,3b709c2d-7f38-46f2-89e8-a667eae47442,2022-04-10 00:00:00,damaged,resolved,159.12,148.61,2022-04-29 20:58:18,19.87,143.47
CLM-20220412-93035,eb2916b4-c70b-4c0e-801e-728add344567,2022-04-11 00:00:00,wrong_item,rejected,31.75,27.21,2022-04-21 18:22:40,10.77,0.0
CLM-20220418-40255,a65df650-55d5-46f4-a898-27de1e638449,2022-04-16 04:05:41,non_delivery,resolved,49.47,51.44,2022-05-17 17:41:43,31.57,49.66
CLM-20220410-33508,a6441840-6f80-490d-99e2-45a70ff9399c,2022-04-18 00:00:00,wrong_item,resolved,126.53,124.96,2022-04-26 20:11:12,8.84,94.28
CLM-20220502-17087,477e0abf-1b21-4a84-9f3e-d61c1a376b5b,2022-04-19 00:00:00,damaged,resolved,60.03,66.24,2022-05-04 10:04:45,15.42,61.92
CLM-20220427-58865,7f335c66-8509-4bb3-aa0c-e07bce689ef1,2022-04-21 00:00:00,damaged,in_investigation,75.59,72.92,,,
CLM-20220428-48101,cdaaa95e-72a3-48ab-b0e3-f63a43a4a77c,2022-04-25 00:00:00,missing_item,open,112.63,116.73,,,
CLM-20220504-31179,b06170dd-d75c-4e2b-957e-4817e5fdd621,2022-04-25 00:00:00,wrong_item,in_investigation,76.51,71.47,,,
CLM-20220502-77078,91ed30c5-484b-4e06-89df-58c777adf06f,2022-04-27 00:00:00,partial_delivery,in_investigation,38.85,41.92,,,
CLM-20220416-37937,43f34699-d787-4112-b908-e8746e25394a,2022-04-27 08:41:11,non_delivery,open,299.28,292.41,,,
CLM-20220429-38478,f03229f9-6fc6-4ef7-9d19-ef5e847e85b9,2022-04-30 00:00:00,wrong_item,resolved,79.27,69.84,2022-05-06 00:09:31,6.01,55.32
CLM-20220426-93384,973d8b44-b331-444b-9d23-fd0690398cac,2022-04-30 00:00:00,delay,in_investigation,57.29,56.94,,,
CLM-20220503-52974,af4d0ddf-6c38-428a-8015-b6cda8ad722b,2022-04-30 00:00:00,damaged,in_investigation,13.94,14.67,,,
CLM-20220430-58435,9d2f62b4-5e63-4f9b-9534-294b052310c0,2022-04-30 00:00:00,missing_item,open,64.25,74.48,,,
CLM-20220502-51876,57eb6ccb-ce0a-489d-be93-6635ec004997,2022-05-02 10:46:33,stolen,open,98.97,89.22,,,
CLM-20220516-51556,7d8aa247-f3c2-4932-be3e-b8ad742a8ad5,2022-05-08 00:00:00,wrong_item,resolved,81.39,87.88,2022-05-18 17:57:51,10.75,66.76
CLM-20220514-37326,d7b58b9c-d5ed-47d5-a7cf-6d47a9242f91,2022-05-09 00:00:00,missing_item,rejected,36.17,41.68,2022-05-24 14:36:35,15.61,0.0
CLM-20220514-26679,00cd7226-35d7-4cea-80b8-cee86254c206,2022-05-11 23:09:58,non_delivery,in_investigation,30.75,26.95,,,
CLM-20220512-51745,04665027-6440-43bc-827c-32adceb3193a,2022-05-13 00:00:00,wrong_item,resolved,14.78,12.83,2022-05-18 07:55:44,5.33,8.41
CLM-20220518-29923,25e121f0-3762-4b07-aba6-43a7d696a4f5,2022-05-13 00:00:00,missing_item,open,293.81,327.77,,,
CLM-20220522-72995,54d2882d-d553-47f7-b01c-5198b7ba2e19,2022-05-15 00:00:00,missing_item,resolved,82.83,72.98,2022-06-03 20:32:58,19.86,55.28
CLM-20220528-80410,7d3cd9b2-e61f-4d74-97c2-196b0141f14c,2022-05-16 00:00:00,missing_item,resolved,50.47,59.2,2022-06-04 12:33:32,19.52,32.97
CLM-20220513-86979,d2238ebe-1034-478d-a0be-a4beb3eca367,2022-05-17 00:00:00,missing_item,resolved,46.96,50.39,2022-05-28 07:18:11,11.3,33.65
CLM-20220516-94029,7ec17159-daf8-4673-b858-c288b2789749,2022-05-17 00:00:00,wrong_item,in_investigation,71.06,64.5,,,
CLM-20220527-60374,c4649941-ca5a-40ee-9860-f427d4605a72,2022-05-18 00:00:00,missing_item,rejected,120.32,114.13,2022-06-05 14:40:42,18.61,0.0
CLM-20220516-16306,73d7d297-5a54-449a-a159-e5952a8d4548,2022-05-18 16:42:25,stolen,resolved,40.3,37.49,2022-06-03 10:49:09,15.75,36.86
CLM-20220518-18262,e3c200d0-7dbc-4c90-8639-fc42b65bffa8,2022-05-20 00:00:00,damaged,resolved,80.71,64.96,2022-06-03 13:44:56,14.57,62.19
CLM-20220524-25900,bfffc5a4-233f-45ce-acc2-c219560f66ab,2022-05-21 00:00:00,damaged,resolved,16.18,14.72,2022-06-06 18:43:12,16.78,13.47
CLM-20220520-72110,df8493a1-ce94-49bb-b7a7-c5027dbb8d1c,2022-05-21 00:53:06,stolen,resolved,338.83,392.92,2022-06-26 10:54:08,36.42,354.78
CLM-20220528-12977,97ec8291-4c02-407c-ba02-3699e2ec6efe,2022-05-22 00:00:00,missing_item,open,30.41,26.28,,,
CLM-20220601-17021,99bef6e3-d603-44c9-82b2-c918fdb13eea,2022-05-27 00:00:00,missing_item,resolved,62.37,60.56,2022-06-04 14:06:06,8.59,38.16
CLM-20220519-50000,621fe465-72ea-4ba9-9c86-82670f9cc6df,2022-05-27 11:40:05,stolen,resolved,117.71,132.2,2022-07-10 10:43:40,43.96,127.38
CLM-20220605-10947,873666db-1507-4216-9491-0db5d8182571,2022-06-02 00:00:00,damaged,resolved,133.09,158.72,2022-06-11 18:58:22,9.79,143.89
CLM-20220531-54470,9832c7dc-fee7-4f2d-ab3a-8fc0ccbb083f,2022-06-03 11:43:39,other,resolved,57.58,57.39,2022-06-16 08:12:42,12.85,10.93
CLM-20220523-25032,ef397a4e-a00c-4c62-88c6-aa8448f21645,2022-06-05 20:24:23,stolen,in_investigation,33.88,29.65,,,
CLM-20220605-99523,39f332f8-6345-41f2-ac6f-787d756e733b,2022-06-07 00:12:30,non_delivery,open,85.55,81.6,,,
CLM-20220606-78196,ff4ebe26-8150-4af1-927c-395deb870246,2022-06-09 05:32:58,non_delivery,resolved,100.52,119.74,2022-07-18 23:00:41,39.73,115.66
CLM-20220531-57429,8dbff57f-23ad-4ba8-ad39-91ca122dc740,2022-06-10 17:22:38,stolen,resolved,31.14,25.22,2022-07-12 09:56:11,31.69,24.93
CLM-20220616-93457,b3d77b22-ddca-46e1-ad18-798484fdd0e4,2022-06-13 00:00:00,wrong_item,in_investigation,86.17,87.45,,,
CLM-20220618-71321,a5fcb233-d63c-4385-98df-a39cfb55d0a5,2022-06-13 00:00:00,delay,open,15.81,15.72,,,
CLM-20220624-82264,fa2c7b4e-b37d-4873-aa8d-aae7768d1370,2022-06-15 21:56:15,wrong_item,resolved,187.48,182.06,2022-06-27 05:28:58,11.31,132.97
CLM-20220617-96287,0d1e8a8a-c445-429a-8ae1-4e451188cfc6,2022-06-17 00:00:00,wrong_item,resolved,60.92,63.77,2022-06-29 00:20:45,12.01,49.1
CLM-20220614-98918,5d41a75f-b06a-4dd7-9b1b-ad26547d4f99,2022-06-19 19:09:51,stolen,resolved,148.61,136.34,2022-07-27 03:32:48,37.35,125.69
CLM-20220623-70385,7a33f634-dd56-42e2-9675-48199d6bdebd,2022-06-20 00:00:00,delay,resolved,35.38,29.26,2022-07-01 10:20:27,11.43,9.1
CLM-20220624-22328,800bb3f1-1fb6-4d49-bdcd-c220f09f2943,2022-06-22 00:00:00,wrong_item,in_investigation,129.55,139.05,,,
CLM-20220627-67694,33837ba8-d962-419c-8741-4e59b7b103bc,2022-06-23 00:00:00,wrong_item,resolved,33.24,35.44,2022-07-03 19:49:16,10.83,23.88
CLM-20220617-62571,048ee21f-4152-4b0d-8b24-eff57e14e340,2022-06-24 22:12:20,non_delivery,resolved,149.62,143.25,2022-07-13 00:18:12,18.09,136.19
CLM-20220630-55534,8f609316-8ab5-4e42-8307-5a24506dbe00,2022-06-27 00:00:00,damaged,resolved,33.05,30.27,2022-07-07 06:12:41,10.26,30.04
CLM-20220623-84310,1d263e3a-cc22-4a5a-8629-1d0a02ecfb5c,2022-06-30 00:00:00,missing_item,resolved,138.59,133.91,2022-07-12 09:08:16,12.38,96.61
CLM-20220624-25058,1f10895f-01f9-4885-be3f-087e330c6688,2022-06-30 00:00:00,missing_item,open,627.66,510.71,,,
CLM-20220704-52136,c77bd7d1-fced-43b1-bfca-67241e0fa74a,2022-07-01 00:00:00,damaged,resolved,64.04,74.02,2022-07-14 02:57:12,13.12,67.17
CLM-20220701-95683,ae735e54-9276-4f23-8127-9459fba92391,2022-07-07 07:19:30,other,resolved,46.64,46.3,2022-07-20 08:48:20,13.06,7.24
CLM-20220618-34122,e6eb2259-b3f6-4003-8b89-fcf83eed8c20,2022-07-07 15:30:58,other,resolved,75.85,67.07,2022-07-20 04:17:41,12.53,12.54
CLM-20220714-26321,c8f727d4-8308-4465-bacd-c572d7f31078,2022-07-08 00:00:00,damaged,open,16.61,13.75,,,
CLM-20220709-37235,6dae477e-4780-4579-8230-2ffcd31b49a1,2022-07-09 00:00:00,damaged,rejected,35.19,34.52,2022-07-23 02:12:07,14.09,0.0
CLM-20220723-11780,d1a92270-cc44-4613-8b3d-4c1fd1047600,2022-07-12 00:00:00,damaged,open,36.64,42.84,,,
CLM-20220720-42161,9e2b0115-50fb-4bac-b56d-6598ab0fa922,2022-07-14 08:54:54,delay,resolved,25.6,25.73,2022-07-26 00:27:57,11.65,9.58
CLM-20220723-98260,23a109d2-84e7-4e85-89f0-eb367b946d8a,2022-07-24 00:00:00,missing_item,resolved,40.73,33.21,2022-08-06 01:45:50,13.07,23.31
CLM-20220727-25749,84ad57a9-057c-4798-a07a-280b5063e840,2022-07-25 00:00:00,delay,resolved,34.14,36.51,2022-08-01 04:13:58,7.18,9.53
CLM-20220722-40086,01a13da0-d41d-4db4-b33f-5ca56c5abeee,2022-07-25 00:00:00,missing_item,resolved,27.18,24.47,2022-08-04 05:00:22,10.21,14.07
CLM-20220729-46821,3b0f4690-6f7b-4698-b6c2-39b0f65fd7a5,2022-07-26 00:00:00,delay,resolved,30.95,25.65,2022-08-08 11:47:48,13.49,8.51
CLM-20220726-81250,46835ba4-e638-4813-bc38-f6f71c57acf9,2022-07-26 00:00:00,damaged,resolved,9.04,7.68,2022-08-06 19:56:13,11.83,7.02
CLM-20220804-64030,2b62bb1a-8fe1-4c4d-97d1-2e0ef4e2023f,2022-08-03 22:49:11,non_delivery,resolved,184.1,179.07,2022-08-28 05:59:49,24.3,168.53
CLM-20220807-59962,2bb8863e-7bf7-4750-af85-7f6589397e38,2022-08-05 18:44:26,damaged,open,28.52,23.32,,,
CLM-20220801-21091,6c3275af-80c1-41c1-a26a-6a314b15f843,2022-08-11 21:49:35,other,rejected,29.35,27.55,2022-08-24 21:33:37,12.99,0.0
CLM-20220818-47429,a2a004cf-9521-4062-b3d0-423a07af8581,2022-08-14 00:00:00,missing_item,resolved,70.81,72.59,2022-08-22 03:59:22,8.17,40.34
CLM-20220811-80540,c1f9cf9f-eb22-4795-abfc-e9f38b66dabf,2022-08-14 06:09:07,non_delivery,resolved,117.23,105.93,2022-09-07 22:09:43,24.67,105.83
CLM-20220823-29290,0c0b3711-013f-46ba-a722-6d4871ce9646,2022-08-15 00:00:00,delay,open,21.36,22.25,,,
CLM-20220817-37846,71f9d9f8-84bb-4098-9d01-6bae0645d322,2022-08-16 00:00:00,damaged,resolved,22.47,21.24,2022-08-31 02:56:15,15.12,19.53
CLM-20220823-93017,37e750d6-d35a-4096-98f0-8a1b3f1b9178,2022-08-16 00:00:00,wrong_item,resolved,70.97,58.35,2022-08-28 21:36:51,12.9,52.05
CLM-20220814-25299,5a6b5d4e-ad08-45ed-9dce-08677f3b4a87,2022-08-16 21:09:24,non_delivery,resolved,106.52,123.08,2022-09-17 06:08:15,31.37,117.95
CLM-20220819-63952,217ba444-c81e-4a74-9ca1-936783989388,2022-08-17 00:00:00,damaged,resolved,55.7,64.98,2022-08-29 16:25:50,12.68,62.88
CLM-20220825-93845,025c73e3-de88-422a-b641-4ca57dfbeb27,2022-08-17 11:39:26,non_delivery,resolved,158.67,174.08,2022-09-05 19:53:40,19.34,157.23
CLM-20220825-76553,0cb8ed55-e8ab-4414-a00d-c2fc7decfa43,2022-08-18 00:00:00,wrong_item,resolved,43.3,51.01,2022-08-31 09:32:53,13.4,34.05
CLM-20220830-98911,34292459-daa4-4671-a84a-5d898598a22b,2022-08-19 00:00:00,missing_item,resolved,19.73,18.49,2022-08-27 01:49:17,8.08,11.42
CLM-20220902-40875,27e065d5-0318-4e85-b02c-0b34b5cd177e,2022-08-20 13:54:15,stolen,resolved,298.27,327.41,2022-10-01 13:59:23,42.0,294.95
CLM-20220828-56205,7d88edb7-292f-4c7a-9eea-bb7fdfed9df2,2022-08-22 14:57:11,non_delivery,resolved,62.6,52.59,2022-09-30 15:43:55,39.03,48.04
CLM-20220821-89214,c5246fc1-7c91-42db-8a83-cf4b352dd91d,2022-08-25 00:00:00,missing_item,resolved,85.25,81.85,2022-09-09 07:11:53,15.3,52.99
CLM-20220813-37122,2acdd615-8d57-4729-a19b-9bccf962fd5e,2022-08-25 21:59:18,stolen,in_investigation,74.36,74.7,,,
CLM-20220820-18418,b4858974-5716-4d72-9707-747eb8408d84,2022-08-26 11:30:46,stolen,resolved,147.2,121.64,2022-09-24 00:05:03,28.52,117.54
CLM-20220829-15404,770f997e-c779-491e-8202-8b44bf0fd0a9,2022-08-27 00:00:00,wrong_item,in_investigation,72.9,67.61,,,
CLM-20220822-22822,dd6265ac-7712-447c-8048-d6a5955f5704,2022-08-27 08:19:43,non_delivery,resolved,42.83,35.7,2022-10-04 07:32:37,37.97,32.49
CLM-20220902-77916,963b9b83-35c5-443f-96bb-f33f5fbd6081,2022-08-30 00:00:00,wrong_item,resolved,74.93,65.67,2022-09-06 11:02:21,7.46,52.02
CLM-20220831-51983,b46aaae0-8617-4c96-be77-a293a7421dfa,2022-08-31 08:07:37,non_delivery,resolved,226.41,186.36,2022-09-20 02:48:45,19.78,178.17
CLM-20220831-61302,7cba4973-92e8-4519-bdb6-8b06ef7dce29,2022-09-01 00:00:00,delay,resolved,31.69,37.61,2022-09-09 06:14:42,8.26,11.11
CLM-20220905-93220,670f98f7-3cba-47ae-8a09-f02a04254acf,2022-09-02 00:00:00,missing_item,resolved,21.25,23.04,2022-09-22 17:49:14,20.74,16.44
CLM-20220908-93247,12e14dab-1948-48d9-99c4-13516ed534a0,2022-09-05 00:00:00,delay,resolved,9.26,7.63,2022-09-13 08:40:50,8.36,0.94
CLM-20220915-99017,42e69918-639c-4749-af4a-81f0fce29d81,2022-09-06 00:00:00,damaged,resolved,76.44,84.66,2022-09-23 01:30:35,17.06,76.58
CLM-20220906-22882,7ad4a172-1a89-4a49-b17c-36cc24f24360,2022-09-07 00:00:00,wrong_item,resolved,112.81,112.02,2022-09-19 05:55:40,12.25,94.27
CLM-20220912-28639,26d277ca-ae83-4eb1-a46e-45707baf1c60,2022-09-07 00:00:00,damaged,resolved,197.04,166.9,2022-09-16 11:05:17,9.46,163.14
CLM-20220914-55420,e019298d-7638-4089-9b7d-bd591675303e,2022-09-08 00:00:00,missing_item,resolved,90.48,83.19,2022-09-17 05:24:44,9.23,42.78
CLM-20220915-45958,9e2670da-e4ae-415c-85ac-a957c21dd982,2022-09-10 00:00:00,wrong_item,resolved,39.91,46.84,2022-09-17 15:01:08,7.63,40.45
CLM-20220916-10975,e9b248e4-14d7-4a6d-a308-bda9b8646a1e,2022-09-12 00:00:00,wrong_item,resolved,12.79,14.5,2022-09-22 18:01:51,10.75,10.47
CLM-20220910-79206,e8e76e4a-4a0a-4e60-980b-41887f549523,2022-09-12 00:00:00,missing_item,resolved,24.7,21.66,2022-09-25 20:02:30,13.84,13.44
CLM-20220920-30319,7a1917bc-9c80-4f1e-9bda-9f8a7a341135,2022-09-12 00:00:00,delay,resolved,39.05,38.39,2022-09-20 09:10:18,8.38,10.49
CLM-20220909-37470,3fa3ebec-eb93-4bf9-ac65-7deb8a9d9e9b,2022-09-14 22:53:46,non_delivery,resolved,86.46,92.7,2022-10-06 15:00:43,21.67,89.0
CLM-20220916-51644,a1724ebf-0c5f-4bfd-be95-6f8618ca8ca7,2022-09-16 00:00:00,wrong_item,resolved,356.12,307.1,2022-09-22 16:52:31,6.7,258.7
CLM-20220909-93325,9fc63c52-8845-4a3d-bfe2-6bd52ca1290a,2022-09-16 08:03:57,stolen,resolved,136.05,129.45,2022-10-25 16:44:22,39.36,128.32
CLM-20220917-86377,0c69ea8d-63fd-46fe-9d34-7045c005a1ca,2022-09-20 15:02:42,stolen,resolved,57.09,45.99,2022-10-21 12:45:02,30.9,43.33
CLM-20220922-72703,f060215c-15fa-4ace-8007-3e802509a550,2022-09-22 00:00:00,missing_item,resolved,93.38,96.46,2022-10-03 10:29:17,11.44,65.9
